id_zgloszenia,godzina,pilnosci,rodzja,numer dyspozytora,id_zdarzenia
2210,23:41:40,2,drogowe,70,2210
2211,17:49:47,4,inne,45,2211
2212,17:38:52,1,drogowe,17,2212
2213,20:07:25,2,drogowe,75,2213
2214,12:40:54,2,kryminalne,13,2214
2215,16:06:59,1,inne,67,2215
2216,20:40:42,2,inne,77,2216
2217,10:59:36,1,kryminalne,26,2217
2218,15:40:38,1,kryminalne,101,2218
2219,11:52:10,2,drogowe,95,2219
2220,00:03:41,1,drogowe,82,2220
2221,23:15:42,3,kryminalne,86,2221
2222,03:28:00,2,kryminalne,12,2222
2223,22:16:36,4,inne,32,2223
2224,02:09:29,4,drogowe,55,2224
2225,07:21:41,2,inne,94,2225
2226,15:20:32,3,drogowe,70,2226
2227,08:04:21,1,drogowe,65,2227
2228,01:56:33,3,drogowe,15,2228
2229,06:44:40,1,kryminalne,36,2229
2230,21:26:03,1,kryminalne,102,2230
2231,11:59:21,5,drogowe,37,2231
2232,16:19:57,3,kryminalne,67,2232
2233,18:37:34,3,drogowe,47,2233
2234,18:36:38,5,drogowe,51,2234
2235,14:20:35,5,inne,79,2235
2236,11:09:17,5,kryminalne,108,2236
2237,06:13:25,2,drogowe,27,2237
2238,14:52:17,4,inne,28,2238
2239,07:50:30,1,drogowe,77,2239
2240,14:44:11,1,kryminalne,18,2240
2241,21:48:21,5,kryminalne,55,2241
2242,00:04:33,1,drogowe,24,2242
2243,06:23:11,4,inne,103,2243
2244,04:44:14,2,inne,80,2244
2245,22:47:00,1,inne,93,2245
2246,21:39:20,3,kryminalne,99,2246
2247,18:11:16,3,kryminalne,71,2247
2248,13:21:22,2,inne,29,2248
2249,05:33:31,5,drogowe,34,2249
2250,21:22:26,1,drogowe,104,2250
2251,06:11:07,5,drogowe,79,2251
2252,20:38:45,5,drogowe,85,2252
2253,17:54:16,4,drogowe,42,2253
2254,13:07:11,2,kryminalne,13,2254
2255,19:13:57,1,kryminalne,24,2255
2256,05:53:56,5,drogowe,52,2256
2257,09:48:05,5,drogowe,49,2257
2258,19:04:23,2,drogowe,99,2258
2259,11:08:44,5,inne,33,2259
2260,16:37:19,1,kryminalne,33,2260
2261,04:44:04,5,drogowe,52,2261
2262,11:14:17,1,inne,47,2262
2263,10:30:42,1,inne,25,2263
2264,22:55:34,5,inne,49,2264
2265,04:06:32,2,inne,70,2265
2266,09:31:41,3,inne,95,2266
2267,11:34:01,3,inne,46,2267
2268,17:31:56,2,kryminalne,56,2268
2269,00:51:53,5,drogowe,21,2269
2270,02:09:25,4,kryminalne,28,2270
2271,15:18:25,3,inne,102,2271
2272,11:04:40,1,inne,43,2272
2273,14:43:40,1,kryminalne,47,2273
2274,20:14:26,3,kryminalne,14,2274
2275,09:16:29,2,drogowe,17,2275
2276,16:25:57,3,inne,55,2276
2277,12:51:20,1,drogowe,44,2277
2278,05:11:10,1,inne,16,2278
2279,01:06:59,2,drogowe,13,2279
2280,05:12:47,5,drogowe,95,2280
2281,20:34:48,3,inne,46,2281
2282,18:47:47,1,inne,50,2282
2283,23:27:45,1,kryminalne,53,2283
2284,22:31:52,4,drogowe,25,2284
2285,04:14:22,1,inne,29,2285
2286,01:32:15,2,inne,88,2286
2287,15:24:40,5,inne,65,2287
2288,04:03:32,4,kryminalne,28,2288
2289,22:43:15,1,inne,71,2289
2290,13:12:39,4,drogowe,53,2290
2291,07:04:24,4,inne,18,2291
2292,13:36:54,5,kryminalne,88,2292
2293,12:31:20,5,kryminalne,33,2293
2294,10:49:15,3,drogowe,68,2294
2295,15:00:51,1,drogowe,55,2295
2296,09:21:34,4,kryminalne,91,2296
2297,02:34:39,4,inne,98,2297
2298,01:39:02,1,inne,103,2298
2299,08:49:41,4,drogowe,95,2299
2300,22:32:39,5,inne,87,2300
2301,16:06:24,3,inne,54,2301
2302,16:10:58,3,inne,30,2302
2303,05:53:23,4,drogowe,52,2303
2304,01:52:27,1,drogowe,12,2304
2305,10:11:59,1,kryminalne,77,2305
2306,18:40:37,4,kryminalne,65,2306
2307,14:28:20,2,inne,77,2307
2308,07:41:53,2,kryminalne,81,2308
2309,02:03:59,5,kryminalne,11,2309
2310,14:18:03,4,inne,11,2310
2311,18:11:33,4,kryminalne,89,2311
2312,20:34:11,3,drogowe,110,2312
2313,15:54:52,2,kryminalne,44,2313
2314,08:07:17,4,drogowe,60,2314
2315,17:50:04,2,inne,51,2315
2316,20:21:58,1,kryminalne,36,2316
2317,22:45:29,2,kryminalne,72,2317
2318,10:34:53,3,kryminalne,89,2318
2319,21:45:26,1,drogowe,44,2319
2320,02:22:05,3,drogowe,28,2320
2321,10:46:23,5,inne,77,2321
2322,03:32:37,4,kryminalne,83,2322
2323,10:56:16,5,drogowe,57,2323
2324,21:26:15,2,inne,109,2324
2325,10:56:46,1,inne,95,2325
2326,09:37:41,3,kryminalne,106,2326
2327,08:41:23,3,kryminalne,41,2327
2328,09:11:31,1,inne,35,2328
2329,13:49:25,4,drogowe,86,2329
2330,08:48:18,1,inne,41,2330
2331,08:10:56,3,inne,13,2331
2332,11:54:57,2,drogowe,79,2332
2333,19:19:57,2,kryminalne,56,2333
2334,19:42:08,3,inne,41,2334
2335,15:15:37,5,drogowe,90,2335
2336,17:41:51,5,inne,86,2336
2337,08:37:31,2,drogowe,65,2337
2338,21:23:15,2,drogowe,77,2338
2339,13:08:48,4,kryminalne,35,2339
2340,16:15:48,1,kryminalne,28,2340
2341,13:48:40,5,drogowe,104,2341
2342,06:50:01,4,inne,88,2342
2343,07:55:36,5,kryminalne,89,2343
2344,10:49:05,5,kryminalne,98,2344
2345,06:20:01,3,kryminalne,20,2345
2346,21:45:09,5,kryminalne,58,2346
2347,10:13:16,3,kryminalne,97,2347
2348,08:00:23,2,drogowe,88,2348
2349,18:28:23,4,drogowe,33,2349
2350,16:49:17,2,drogowe,69,2350
2351,00:04:55,2,inne,39,2351
2352,12:24:44,2,drogowe,34,2352
2353,20:51:23,4,kryminalne,57,2353
2354,05:58:25,3,kryminalne,13,2354
2355,12:33:12,4,inne,15,2355
2356,09:35:27,5,drogowe,71,2356
2357,22:19:22,2,kryminalne,103,2357
2358,21:10:14,5,drogowe,89,2358
2359,08:59:16,2,drogowe,108,2359
2360,03:15:47,4,inne,36,2360
2361,17:16:39,4,kryminalne,12,2361
2362,06:53:52,1,kryminalne,64,2362
2363,14:01:46,2,inne,20,2363
2364,16:29:45,5,drogowe,42,2364
2365,05:03:12,1,kryminalne,39,2365
2366,15:08:13,2,drogowe,95,2366
2367,07:41:19,4,kryminalne,28,2367
2368,17:11:47,2,kryminalne,26,2368
2369,03:13:15,3,drogowe,59,2369
2370,21:53:51,5,kryminalne,70,2370
2371,00:07:56,5,kryminalne,61,2371
2372,22:16:29,1,drogowe,13,2372
2373,07:25:09,5,kryminalne,45,2373
2374,18:30:33,2,inne,105,2374
2375,12:24:20,5,kryminalne,31,2375
2376,10:25:58,5,kryminalne,105,2376
2377,15:36:20,5,inne,94,2377
2378,11:21:48,3,inne,18,2378
2379,11:24:36,2,drogowe,79,2379
2380,12:20:53,4,inne,87,2380
2381,00:03:44,3,inne,17,2381
2382,06:47:51,5,kryminalne,91,2382
2383,20:25:35,5,inne,30,2383
2384,21:16:59,1,drogowe,77,2384
2385,07:45:32,3,inne,98,2385
2386,17:45:52,3,inne,33,2386
2387,15:17:40,5,kryminalne,105,2387
2388,15:08:03,2,kryminalne,52,2388
2389,18:19:06,5,inne,53,2389
2390,13:07:23,4,inne,57,2390
2391,06:51:56,3,kryminalne,70,2391
2392,02:23:35,3,kryminalne,77,2392
2393,06:55:58,5,drogowe,48,2393
2394,15:14:41,2,kryminalne,88,2394
2395,02:30:28,3,drogowe,70,2395
2396,04:32:03,3,drogowe,83,2396
2397,11:40:43,2,inne,63,2397
2398,08:06:09,4,inne,77,2398
2399,18:33:34,1,inne,56,2399
2400,22:17:12,2,drogowe,36,2400
2401,15:38:48,1,drogowe,26,2401
2402,12:12:41,2,drogowe,86,2402
2403,08:34:24,5,inne,94,2403
2404,11:48:09,4,drogowe,40,2404
2405,19:25:21,5,inne,51,2405
2406,00:47:55,3,kryminalne,13,2406
2407,05:17:29,3,inne,50,2407
2408,18:56:18,1,drogowe,68,2408
2409,03:33:35,3,inne,95,2409
2410,21:30:02,3,drogowe,83,2410
2411,08:54:09,3,inne,77,2411
2412,23:29:33,2,drogowe,33,2412
2413,19:11:50,1,inne,31,2413
2414,08:17:53,1,kryminalne,17,2414
2415,16:42:23,5,kryminalne,37,2415
2416,05:42:21,5,inne,15,2416
2417,06:10:07,4,drogowe,48,2417
2418,05:05:59,5,drogowe,95,2418
2419,07:39:05,5,inne,45,2419
2420,10:52:24,4,inne,50,2420
2421,04:08:59,2,kryminalne,102,2421
2422,05:26:58,2,drogowe,73,2422
2423,04:34:50,1,kryminalne,89,2423
2424,11:13:39,2,drogowe,64,2424
2425,15:16:06,2,inne,94,2425
2426,04:33:46,3,inne,95,2426
2427,16:49:18,3,kryminalne,13,2427
2428,03:24:44,2,inne,90,2428
2429,04:29:06,3,inne,38,2429
2430,10:02:49,4,kryminalne,74,2430
2431,05:11:42,4,drogowe,48,2431
2432,20:51:17,3,inne,88,2432
2433,00:24:26,5,kryminalne,39,2433
2434,08:28:51,2,kryminalne,57,2434
2435,10:01:21,5,drogowe,34,2435
2436,22:13:51,2,drogowe,107,2436
2437,20:07:27,3,inne,83,2437
2438,13:17:23,2,kryminalne,22,2438
2439,03:53:50,2,drogowe,13,2439
2440,10:57:40,3,drogowe,76,2440
2441,17:52:53,2,kryminalne,69,2441
2442,21:28:15,3,kryminalne,40,2442
2443,03:10:27,5,inne,54,2443
2444,03:11:17,3,kryminalne,52,2444
2445,13:01:19,4,drogowe,28,2445
2446,01:18:24,4,kryminalne,87,2446
2447,01:21:42,5,kryminalne,50,2447
2448,21:11:46,5,kryminalne,18,2448
2449,19:44:27,4,drogowe,38,2449
2450,20:06:50,3,kryminalne,102,2450
2451,15:24:17,5,inne,57,2451
2452,21:54:43,4,kryminalne,95,2452
2453,05:15:37,2,drogowe,92,2453
2454,03:48:34,4,inne,30,2454
2455,07:21:31,1,kryminalne,95,2455
2456,18:59:29,2,drogowe,64,2456
2457,12:26:50,1,inne,38,2457
2458,06:47:02,3,kryminalne,33,2458
2459,19:00:15,4,kryminalne,111,2459
2460,11:15:58,2,kryminalne,93,2460
2461,03:38:28,4,kryminalne,23,2461
2462,12:33:31,2,kryminalne,84,2462
2463,21:50:47,3,kryminalne,20,2463
2464,01:47:05,3,inne,92,2464
2465,07:00:27,4,drogowe,26,2465
2466,19:00:07,2,drogowe,26,2466
2467,07:28:44,3,inne,31,2467
2468,16:52:06,4,drogowe,92,2468
2469,20:41:01,4,inne,91,2469
2470,12:22:52,2,kryminalne,27,2470
2471,00:30:52,2,drogowe,35,2471
2472,07:40:09,5,kryminalne,77,2472
2473,14:10:00,2,drogowe,109,2473
2474,09:32:12,4,drogowe,57,2474
2475,15:50:40,1,drogowe,16,2475
2476,13:44:33,3,inne,106,2476
2477,11:01:19,5,drogowe,45,2477
2478,08:46:54,3,kryminalne,85,2478
2479,12:31:09,1,inne,57,2479
2480,21:03:42,3,drogowe,69,2480
2481,06:27:03,1,drogowe,74,2481
2482,17:51:01,5,kryminalne,84,2482
2483,04:27:31,4,inne,31,2483
2484,18:49:13,5,drogowe,63,2484
2485,03:38:47,4,inne,22,2485
2486,05:29:44,4,inne,98,2486
2487,09:04:21,4,kryminalne,13,2487
2488,23:17:09,4,drogowe,41,2488
2489,21:43:05,5,drogowe,21,2489
2490,02:44:09,2,inne,60,2490
2491,09:27:30,4,inne,101,2491
2492,02:58:59,1,kryminalne,59,2492
2493,18:47:44,2,kryminalne,11,2493
2494,19:26:56,2,kryminalne,71,2494
2495,07:13:49,5,drogowe,21,2495
2496,18:05:13,5,drogowe,11,2496
2497,09:31:58,5,inne,31,2497
2498,11:56:58,4,drogowe,46,2498
2499,00:33:35,5,inne,109,2499
2500,18:36:57,3,kryminalne,37,2500
2501,22:54:00,1,kryminalne,31,2501
2502,01:36:54,2,drogowe,69,2502
2503,02:55:32,1,inne,63,2503
2504,08:08:07,1,inne,71,2504
2505,06:44:06,4,kryminalne,98,2505
2506,17:45:00,5,drogowe,72,2506
2507,08:47:35,2,inne,37,2507
2508,21:24:04,2,drogowe,23,2508
2509,17:48:33,1,drogowe,48,2509
2510,15:35:03,1,drogowe,23,2510
2511,08:46:36,1,drogowe,44,2511
2512,02:05:22,1,inne,45,2512
2513,16:33:22,4,drogowe,79,2513
2514,02:51:51,5,kryminalne,101,2514
2515,00:30:53,2,kryminalne,78,2515
2516,03:14:21,2,inne,36,2516
2517,06:04:28,3,drogowe,94,2517
2518,06:21:51,3,inne,66,2518
2519,01:37:48,3,inne,33,2519
2520,03:07:48,2,kryminalne,29,2520
2521,07:07:41,1,inne,51,2521
2522,18:46:56,1,inne,15,2522
2523,14:28:09,3,drogowe,89,2523
2524,23:24:03,4,kryminalne,89,2524
2525,11:50:20,3,inne,47,2525
2526,09:38:20,1,kryminalne,80,2526
2527,21:26:12,1,kryminalne,30,2527
2528,14:37:49,1,inne,66,2528
2529,23:36:54,5,inne,14,2529
2530,11:36:44,2,drogowe,71,2530
2531,19:32:21,5,kryminalne,99,2531
2532,18:14:10,5,inne,83,2532
2533,15:11:55,4,inne,19,2533
2534,13:34:02,2,kryminalne,100,2534
2535,07:56:11,4,inne,54,2535
2536,15:14:12,1,kryminalne,76,2536
2537,21:14:48,4,drogowe,14,2537
2538,10:00:34,4,inne,65,2538
2539,02:06:22,4,kryminalne,82,2539
2540,09:49:42,5,kryminalne,104,2540
2541,05:29:49,3,inne,103,2541
2542,13:35:34,2,inne,51,2542
2543,04:26:14,2,inne,18,2543
2544,11:56:34,1,kryminalne,71,2544
2545,02:29:49,5,drogowe,86,2545
2546,21:39:51,5,kryminalne,54,2546
2547,21:27:13,2,kryminalne,82,2547
2548,22:15:23,2,kryminalne,106,2548
2549,10:38:06,2,drogowe,94,2549
2550,23:06:41,3,kryminalne,30,2550
2551,05:59:26,1,drogowe,87,2551
2552,08:43:40,3,drogowe,19,2552
2553,01:37:39,5,drogowe,55,2553
2554,21:15:55,1,inne,103,2554
2555,02:48:48,4,kryminalne,14,2555
2556,09:04:58,3,inne,23,2556
2557,01:51:38,3,drogowe,29,2557
2558,12:52:26,1,kryminalne,32,2558
2559,00:12:59,5,drogowe,31,2559
2560,07:23:39,1,drogowe,65,2560
2561,11:02:12,4,inne,37,2561
2562,00:43:12,4,drogowe,54,2562
2563,21:06:54,2,drogowe,107,2563
2564,07:10:50,5,inne,40,2564
2565,14:55:57,4,kryminalne,70,2565
2566,06:21:59,2,inne,15,2566
2567,04:24:43,4,kryminalne,36,2567
2568,16:51:54,3,kryminalne,43,2568
2569,01:02:50,5,drogowe,17,2569
2570,03:13:07,3,inne,37,2570
2571,08:50:21,4,drogowe,82,2571
2572,10:11:31,4,inne,91,2572
2573,13:00:54,2,kryminalne,46,2573
2574,08:23:39,2,kryminalne,110,2574
2575,04:55:28,1,kryminalne,14,2575
2576,21:10:11,3,inne,108,2576
2577,12:48:30,4,inne,74,2577
2578,18:27:43,1,drogowe,13,2578
2579,10:48:06,5,drogowe,51,2579
2580,00:10:43,3,kryminalne,60,2580
2581,06:55:56,1,drogowe,48,2581
2582,03:06:03,3,kryminalne,92,2582
2583,06:13:58,4,drogowe,39,2583
2584,17:53:02,3,kryminalne,18,2584
2585,00:40:12,4,drogowe,90,2585
2586,13:13:49,1,drogowe,68,2586
2587,14:09:39,1,drogowe,42,2587
2588,10:28:24,4,drogowe,109,2588
2589,18:34:50,3,kryminalne,32,2589
2590,06:42:32,2,drogowe,26,2590
2591,05:56:32,2,kryminalne,53,2591
2592,17:25:28,1,kryminalne,84,2592
2593,10:27:54,5,kryminalne,85,2593
2594,22:12:09,5,drogowe,111,2594
2595,09:41:19,1,kryminalne,30,2595
2596,12:14:13,5,drogowe,79,2596
2597,12:31:14,3,inne,21,2597
2598,03:58:56,5,drogowe,111,2598
2599,00:21:46,4,drogowe,93,2599
2600,17:55:09,4,kryminalne,47,2600
